StockCode,Total_Quantity,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,Year,Month,Week,Day_of_week
22896,1,9.0,4.0,1.0,3.5714285714285716,7.071428571428571,5.178571428571429,2011,11,48,1
22897,4,9.0,2.0,2.0,8.285714285714286,8.785714285714286,8.607142857142858,2011,11,48,1
22898,10,11.0,29.0,8.0,13.142857142857142,16.5,16.25,2011,11,48,1
22899,1,3.0,15.0,5.0,23.857142857142858,16.071428571428573,12.642857142857142,2011,11,48,1
22900,5,6.0,10.0,11.0,12.428571428571429,11.642857142857142,16.035714285714285,2011,11,48,1
22907,16,3.0,12.0,13.0,15.857142857142858,13.642857142857142,17.178571428571427,2011,11,48,1
22908,1,13.0,3.0,24.0,11.285714285714286,9.142857142857142,10.928571428571429,2011,11,48,1
22909,65,21.0,338.0,99.0,43.0,96.64285714285714,93.78571428571429,2011,11,48,1
22910,162,100.0,22.0,60.0,170.0,173.42857142857142,136.32142857142858,2011,11,48,1
22915,42,24.0,54.0,12.0,15.428571428571429,22.071428571428573,18.714285714285715,2011,11,48,1
22916,13,12.0,2.0,48.0,4.857142857142857,10.071428571428571,9.0,2011,11,48,1
22917,13,2.0,65.0,13.0,5.285714285714286,11.071428571428571,7.785714285714286,2011,11,48,1
22918,13,2.0,65.0,36.0,5.285714285714286,11.0,8.821428571428571,2011,11,48,1
22919,14,2.0,1.0,12.0,6.571428571428571,10.142857142857142,10.0,2011,11,48,1
22920,13,1.0,2.0,12.0,4.142857142857143,10.5,8.607142857142858,2011,11,48,1
22921,13,24.0,6.0,12.0,8.428571428571429,10.285714285714286,17.5,2011,11,48,1
22922,12,24.0,24.0,12.0,10.857142857142858,17.785714285714285,17.535714285714285,2011,11,48,1
22928,2,1.0,3.0,1.0,3.7142857142857144,3.5,3.0357142857142856,2011,11,48,1
22930,49,13.0,6.0,1.0,2.857142857142857,5.571428571428571,4.892857142857143,2011,11,48,1
22931,1,2.0,9.0,6.0,1.2857142857142858,2.357142857142857,3.0357142857142856,2011,11,48,1
22935,4,1.0,1.0,1.0,2.2857142857142856,4.071428571428571,9.428571428571429,2011,11,48,1
22936,1,2.0,2.0,6.0,1.2857142857142858,1.9285714285714286,2.7857142857142856,2011,11,48,1
22939,1,10.0,4.0,1.0,4.714285714285714,4.857142857142857,3.9642857142857144,2011,11,48,1
22940,25,8.0,10.0,1.0,8.714285714285714,10.928571428571429,16.071428571428573,2011,11,48,1
22941,20,14.0,2.0,3.0,11.142857142857142,17.142857142857142,15.714285714285714,2011,11,48,1
22942,7,4.0,1.0,4.0,4.142857142857143,4.214285714285714,6.821428571428571,2011,11,48,1
22943,3,1.0,9.0,3.0,2.2857142857142856,7.857142857142857,16.178571428571427,2011,11,48,1
22944,30,78.0,12.0,24.0,54.857142857142854,71.14285714285714,76.64285714285714,2011,11,48,1
22945,46,12.0,12.0,36.0,33.42857142857143,30.428571428571427,36.214285714285715,2011,11,48,1
22946,1,2.0,4.0,2.0,3.0,7.571428571428571,7.5,2011,11,48,1
22947,25,24.0,2.0,10.0,26.857142857142858,26.642857142857142,19.321428571428573,2011,11,48,1
22948,8,4.0,32.0,4.0,11.142857142857142,11.714285714285714,11.857142857142858,2011,11,48,1
22949,1,12.0,24.0,12.0,4.571428571428571,7.357142857142857,8.607142857142858,2011,11,48,1
22951,6,147.0,41.0,51.0,30.142857142857142,19.642857142857142,30.142857142857142,2011,11,48,1
22952,241,78.0,339.0,65.0,116.0,159.92857142857142,159.75,2011,11,48,1
22953,1,1.0,2.0,1.0,3.4285714285714284,3.857142857142857,4.857142857142857,2011,11,48,1
22956,1,7.0,1.0,21.0,8.857142857142858,5.714285714285714,11.607142857142858,2011,11,48,1
22959,25,75.0,75.0,25.0,135.71428571428572,98.21428571428571,80.35714285714286,2011,11,48,1
22960,223,57.0,33.0,11.0,33.0,30.5,33.07142857142857,2011,11,48,1
22961,60,200.0,39.0,50.0,81.0,68.64285714285714,59.357142857142854,2011,11,48,1
22962,12,12.0,1.0,12.0,5.571428571428571,13.0,16.321428571428573,2011,11,48,1
22964,2,17.0,32.0,6.0,7.285714285714286,13.928571428571429,12.071428571428571,2011,11,48,1
22965,1,6.0,12.0,6.0,19.857142857142858,12.642857142857142,9.357142857142858,2011,11,48,1
22966,41,37.0,28.0,4.0,60.285714285714285,42.714285714285715,41.785714285714285,2011,11,48,1
22969,34,24.0,15.0,12.0,19.142857142857142,24.357142857142858,27.035714285714285,2011,11,48,1
22970,38,24.0,4.0,1.0,17.428571428571427,13.142857142857142,12.464285714285714,2011,11,48,1
22971,37,15.0,24.0,3.0,12.0,11.714285714285714,9.035714285714286,2011,11,48,1
22972,4,6.0,3.0,24.0,6.0,7.5,10.428571428571429,2011,11,48,1
22973,2,12.0,12.0,1.0,3.4285714285714284,11.071428571428571,9.357142857142858,2011,11,48,1
22974,4,1.0,12.0,1.0,3.142857142857143,6.785714285714286,7.214285714285714,2011,11,48,1
22975,12,2.0,5.0,1.0,5.285714285714286,6.357142857142857,6.357142857142857,2011,11,48,1
22977,13,1.0,2.0,12.0,2.7142857142857144,3.4285714285714284,5.857142857142857,2011,11,48,1
22979,102,12.0,4.0,1.0,12.285714285714286,13.142857142857142,11.964285714285714,2011,11,48,1
22981,2,1.0,12.0,1.0,4.714285714285714,3.9285714285714284,3.0357142857142856,2011,11,48,1
22982,13,15.0,2.0,1.0,5.142857142857143,5.357142857142857,5.857142857142857,2011,11,48,1
22983,13,24.0,13.0,14.0,15.428571428571429,18.214285714285715,18.928571428571427,2011,11,48,1
22984,12,12.0,12.0,13.0,10.857142857142858,11.428571428571429,22.535714285714285,2011,11,48,1
22988,159,50.0,12.0,42.0,21.285714285714285,31.928571428571427,29.392857142857142,2011,11,48,1
22989,6,6.0,2.0,7.0,5.571428571428571,6.0,8.142857142857142,2011,11,48,1
22991,9,12.0,17.0,4.0,9.428571428571429,15.071428571428571,16.535714285714285,2011,11,48,1
22992,22,11.0,7.0,7.0,52.42857142857143,42.642857142857146,35.67857142857143,2011,11,48,1
22993,201,192.0,63.0,57.0,76.42857142857143,69.57142857142857,69.71428571428571,2011,11,48,1
22994,11,1.0,11.0,4.0,5.571428571428571,12.071428571428571,15.928571428571429,2011,11,48,1
22995,9,2.0,27.0,72.0,6.857142857142857,7.785714285714286,12.178571428571429,2011,11,48,1
22996,61,33.0,42.0,2.0,19.857142857142858,18.214285714285715,21.392857142857142,2011,11,48,1
22997,10,3.0,24.0,24.0,6.571428571428571,14.571428571428571,15.0,2011,11,48,1
22998,9,31.0,40.0,72.0,20.142857142857142,68.85714285714286,84.89285714285714,2011,11,48,1
22999,3,19.0,24.0,5.0,16.142857142857142,16.642857142857142,18.035714285714285,2011,11,48,1
23000,6,1.0,5.0,115.0,11.571428571428571,11.785714285714286,19.892857142857142,2011,11,48,1
23002,8,26.0,34.0,1.0,16.285714285714285,17.0,17.785714285714285,2011,11,48,1
23004,6,7.0,4.0,5.0,8.285714285714286,9.0,14.678571428571429,2011,11,48,1
23005,9,13.0,6.0,24.0,10.0,25.5,45.67857142857143,2011,11,48,1
23006,3,8.0,3.0,2.0,10.285714285714286,11.428571428571429,16.5,2011,11,48,1
23009,2,18.0,1.0,2.0,4.285714285714286,3.5,4.107142857142857,2011,11,48,1
23010,1,4.0,1.0,1.0,4.857142857142857,3.2857142857142856,2.9642857142857144,2011,11,48,1
23012,4,25.0,1.0,3.0,7.0,10.571428571428571,10.142857142857142,2011,11,48,1
23013,5,12.0,3.0,24.0,7.285714285714286,8.142857142857142,8.535714285714286,2011,11,48,1
23014,1,13.0,4.0,8.0,3.4285714285714284,6.571428571428571,7.107142857142857,2011,11,48,1
23020,1,2.0,3.0,1.0,2.4285714285714284,3.0714285714285716,3.3214285714285716,2011,11,48,1
23029,12,3.0,2.0,12.0,9.285714285714286,11.928571428571429,11.892857142857142,2011,11,48,1
23031,20,2.0,6.0,14.0,8.0,10.285714285714286,9.25,2011,11,48,1
23033,8,48.0,6.0,24.0,15.714285714285714,11.285714285714286,9.714285714285714,2011,11,48,1
23035,25,36.0,6.0,12.0,20.285714285714285,24.785714285714285,21.071428571428573,2011,11,48,1
23040,6,3.0,2.0,1.0,2.857142857142857,11.285714285714286,7.678571428571429,2011,11,48,1
23041,4,8.0,4.0,4.0,4.285714285714286,4.785714285714286,7.321428571428571,2011,11,48,1
23048,1,4.0,8.0,4.0,2.5714285714285716,5.0,4.75,2011,11,48,1
23049,1,1.0,6.0,1.0,3.142857142857143,2.857142857142857,2.7857142857142856,2011,11,48,1
23054,1,6.0,6.0,1.0,2.7142857142857144,3.2857142857142856,3.392857142857143,2011,11,48,1
23060,1,1.0,12.0,6.0,5.857142857142857,8.071428571428571,6.785714285714286,2011,11,48,1
23061,12,12.0,1.0,1.0,7.571428571428571,6.0,9.214285714285714,2011,11,48,1
23067,14,8.0,1.0,3.0,3.0,3.357142857142857,4.107142857142857,2011,11,48,1
23068,6,2.0,60.0,10.0,6.428571428571429,10.357142857142858,7.75,2011,11,48,1
23074,1,9.0,48.0,6.0,6.714285714285714,8.285714285714286,7.0,2011,11,48,1
23076,48,25.0,96.0,72.0,33.285714285714285,70.92857142857143,65.64285714285714,2011,11,48,1
23077,40,20.0,40.0,80.0,103.71428571428571,103.28571428571429,97.21428571428571,2011,11,48,1
23078,24,96.0,48.0,24.0,93.42857142857143,68.14285714285714,59.285714285714285,2011,11,48,1
23079,2,4.0,5.0,4.0,4.714285714285714,3.857142857142857,3.107142857142857,2011,11,48,1
23080,29,4.0,2.0,1.0,6.714285714285714,8.857142857142858,10.178571428571429,2011,11,48,1
23081,15,4.0,2.0,2.0,4.142857142857143,5.5,3.6785714285714284,2011,11,48,1
23082,31,7.0,25.0,7.0,16.285714285714285,23.285714285714285,18.821428571428573,2011,11,48,1
23083,93,16.0,35.0,10.0,26.857142857142858,22.785714285714285,25.928571428571427,2011,11,48,1
23084,2562,149.0,85.0,2647.0,388.7142857142857,505.92857142857144,597.1071428571429,2011,11,48,1
23085,6,5.0,1.0,10.0,5.857142857142857,7.142857142857143,6.392857142857143,2011,11,48,1
23088,4,32.0,32.0,21.0,12.428571428571429,11.428571428571429,14.857142857142858,2011,11,48,1
23089,28,5.0,5.0,157.0,20.142857142857142,18.0,19.821428571428573,2011,11,48,1
23090,3,102.0,3.0,14.0,34.142857142857146,21.928571428571427,23.785714285714285,2011,11,48,1
23093,8,2.0,9.0,48.0,4.0,4.428571428571429,12.714285714285714,2011,11,48,1
23096,15,4.0,4.0,8.0,7.857142857142857,8.714285714285714,13.25,2011,11,48,1
23099,1,4.0,2.0,4.0,2.7142857142857144,2.7142857142857144,2.75,2011,11,48,1
23100,6,50.0,29.0,29.0,26.428571428571427,26.0,26.035714285714285,2011,11,48,1
23102,4,14.0,15.0,38.0,11.571428571428571,10.285714285714286,13.75,2011,11,48,1
23103,43,8.0,52.0,24.0,35.857142857142854,42.07142857142857,43.32142857142857,2011,11,48,1
23104,1,1.0,1.0,1.0,2.857142857142857,2.4285714285714284,2.7142857142857144,2011,11,48,1
23108,3,14.0,4.0,1.0,8.571428571428571,12.928571428571429,11.285714285714286,2011,11,48,1
23109,26,7.0,5.0,19.0,30.428571428571427,26.142857142857142,25.571428571428573,2011,11,48,1
23111,1,1.0,2.0,4.0,1.8571428571428572,2.2142857142857144,2.607142857142857,2011,11,48,1
23112,6,2.0,2.0,1.0,2.5714285714285716,2.5,3.5,2011,11,48,1
23113,6,3.0,3.0,6.0,3.0,3.2142857142857144,5.892857142857143,2011,11,48,1
23115,16,3.0,1.0,2.0,2.7142857142857144,3.142857142857143,4.428571428571429,2011,11,48,1
23118,14,1.0,8.0,6.0,4.0,4.785714285714286,6.714285714285714,2011,11,48,1
23120,1,1.0,24.0,72.0,6.857142857142857,9.857142857142858,13.785714285714286,2011,11,48,1
23121,24,50.0,4.0,29.0,18.714285714285715,16.642857142857142,16.857142857142858,2011,11,48,1
23122,1,25.0,26.0,12.0,8.285714285714286,12.071428571428571,11.571428571428571,2011,11,48,1
23123,3,7.0,24.0,12.0,5.857142857142857,7.642857142857143,9.5,2011,11,48,1
23126,13,24.0,2.0,4.0,14.714285714285714,10.928571428571429,8.5,2011,11,48,1
23127,4,1.0,14.0,7.0,7.428571428571429,7.785714285714286,8.321428571428571,2011,11,48,1
23129,10,11.0,12.0,8.0,7.142857142857143,10.071428571428571,10.607142857142858,2011,11,48,1
23130,17,2.0,18.0,1.0,5.285714285714286,11.785714285714286,10.964285714285714,2011,11,48,1
23131,7,5.0,6.0,2.0,4.142857142857143,5.857142857142857,7.714285714285714,2011,11,48,1
23132,2,6.0,3.0,6.0,9.428571428571429,5.714285714285714,14.964285714285714,2011,11,48,1
23133,2,1.0,2.0,8.0,1.5714285714285714,11.5,11.928571428571429,2011,11,48,1
23136,1,2.0,4.0,8.0,2.2857142857142856,2.7857142857142856,2.7857142857142856,2011,11,48,1
23144,25,2.0,39.0,60.0,15.285714285714286,44.285714285714285,33.42857142857143,2011,11,48,1
23146,4,2.0,4.0,5.0,5.142857142857143,6.357142857142857,6.0,2011,11,48,1
23147,14,12.0,6.0,1.0,10.714285714285714,8.642857142857142,9.892857142857142,2011,11,48,1
23148,3,14.0,12.0,2.0,9.714285714285714,13.928571428571429,14.785714285714286,2011,11,48,1
23152,8,3.0,2.0,9.0,3.857142857142857,3.4285714285714284,3.9285714285714284,2011,11,48,1
23154,12,15.0,12.0,12.0,12.142857142857142,23.928571428571427,19.392857142857142,2011,11,48,1
23156,1,4.0,13.0,13.0,11.428571428571429,10.642857142857142,15.607142857142858,2011,11,48,1
23157,116,1.0,2.0,1.0,10.285714285714286,17.357142857142858,25.214285714285715,2011,11,48,1
23158,18,4.0,37.0,1.0,12.857142857142858,14.714285714285714,17.321428571428573,2011,11,48,1
23160,1,2.0,12.0,24.0,15.714285714285714,24.5,21.607142857142858,2011,11,48,1
23161,12,12.0,18.0,18.0,8.428571428571429,12.642857142857142,16.357142857142858,2011,11,48,1
23162,15,8.0,48.0,1.0,8.142857142857142,9.5,10.892857142857142,2011,11,48,1
23163,18,1.0,2.0,8.0,4.714285714285714,3.857142857142857,10.428571428571429,2011,11,48,1
23164,1,4.0,4.0,4.0,13.0,9.142857142857142,8.928571428571429,2011,11,48,1
23165,5,4.0,8.0,4.0,25.0,16.071428571428573,15.178571428571429,2011,11,48,1
23166,12,16.0,2.0,17.0,64.85714285714286,39.0,24.964285714285715,2011,11,48,1
23167,2,18.0,6.0,29.0,26.428571428571427,31.571428571428573,33.714285714285715,2011,11,48,1
23168,64,42.0,12.0,1.0,28.285714285714285,24.142857142857142,21.607142857142858,2011,11,48,1
23169,9,1.0,11.0,27.0,10.714285714285714,10.571428571428571,12.357142857142858,2011,11,48,1
23170,16,1.0,3.0,21.0,9.857142857142858,10.357142857142858,13.5,2011,11,48,1
23171,3,31.0,24.0,18.0,10.285714285714286,11.071428571428571,15.535714285714286,2011,11,48,1
23172,15,4.0,3.0,25.0,10.0,9.0,14.607142857142858,2011,11,48,1
23173,1,8.0,5.0,6.0,5.571428571428571,4.785714285714286,5.714285714285714,2011,11,48,1
23174,1,24.0,2.0,8.0,8.142857142857142,5.714285714285714,7.857142857142857,2011,11,48,1
23175,6,8.0,4.0,16.0,9.428571428571429,7.928571428571429,8.75,2011,11,48,1
23176,1,3.0,11.0,17.0,8.0,7.214285714285714,24.321428571428573,2011,11,48,1
23177,2,10.0,3.0,2.0,5.285714285714286,7.785714285714286,23.142857142857142,2011,11,48,1
23178,6,6.0,3.0,1.0,3.2857142857142856,3.0714285714285716,4.321428571428571,2011,11,48,1
23180,4,4.0,4.0,2.0,2.7142857142857144,2.7142857142857144,2.4642857142857144,2011,11,48,1
23182,11,7.0,1.0,51.0,8.285714285714286,12.857142857142858,14.642857142857142,2011,11,48,1
23184,3,7.0,39.0,1.0,5.428571428571429,7.571428571428571,5.5,2011,11,48,1
23188,4,35.0,3.0,32.0,34.42857142857143,38.642857142857146,43.32142857142857,2011,11,48,1
23189,11,2.0,8.0,4.0,6.714285714285714,5.571428571428571,9.035714285714286,2011,11,48,1
23190,1,7.0,14.0,12.0,9.285714285714286,9.642857142857142,12.142857142857142,2011,11,48,1
23192,3,24.0,8.0,2.0,11.428571428571429,27.214285714285715,25.464285714285715,2011,11,48,1
23193,2,1.0,8.0,2.0,4.428571428571429,4.357142857142857,19.714285714285715,2011,11,48,1
23194,2,1.0,8.0,1.0,4.285714285714286,5.071428571428571,21.392857142857142,2011,11,48,1
23196,6,1.0,2.0,5.0,7.142857142857143,7.5,14.821428571428571,2011,11,48,1
23197,13,5.0,24.0,5.0,13.857142857142858,11.928571428571429,12.428571428571429,2011,11,48,1
23198,26,15.0,20.0,53.0,17.571428571428573,19.071428571428573,23.142857142857142,2011,11,48,1
23199,38,30.0,39.0,30.0,42.0,51.5,54.035714285714285,2011,11,48,1
23200,51,42.0,20.0,16.0,25.714285714285715,29.142857142857142,25.75,2011,11,48,1
23201,164,3.0,39.0,21.0,24.714285714285715,49.642857142857146,64.0,2011,11,48,1
23202,45,13.0,28.0,21.0,50.57142857142857,58.57142857142857,51.214285714285715,2011,11,48,1
23203,66,14.0,58.0,73.0,82.42857142857143,125.21428571428571,154.39285714285714,2011,11,48,1
23204,35,18.0,96.0,2.0,40.0,41.0,43.964285714285715,2011,11,48,1
23205,23,2.0,33.0,16.0,65.57142857142857,42.42857142857143,30.607142857142858,2011,11,48,1
23206,35,24.0,25.0,29.0,36.0,48.57142857142857,48.107142857142854,2011,11,48,1
23207,15,13.0,17.0,8.0,49.285714285714285,40.92857142857143,33.464285714285715,2011,11,48,1
23208,21,14.0,30.0,9.0,13.857142857142858,23.071428571428573,25.821428571428573,2011,11,48,1
23209,33,30.0,44.0,15.0,44.57142857142857,45.642857142857146,60.5,2011,11,48,1
23210,52,25.0,25.0,24.0,11.285714285714286,34.07142857142857,36.07142857142857,2011,11,48,1
23211,40,2.0,4.0,48.0,10.428571428571429,31.0,26.964285714285715,2011,11,48,1
23212,30,25.0,17.0,144.0,17.571428571428573,26.285714285714285,26.892857142857142,2011,11,48,1
23213,26,13.0,1.0,12.0,9.857142857142858,23.0,20.571428571428573,2011,11,48,1
23214,7,8.0,16.0,12.0,7.285714285714286,9.571428571428571,12.107142857142858,2011,11,48,1
23215,54,29.0,15.0,41.0,23.857142857142858,63.642857142857146,54.92857142857143,2011,11,48,1
23216,6,4.0,12.0,12.0,4.571428571428571,7.214285714285714,15.642857142857142,2011,11,48,1
23217,9,1.0,2.0,13.0,6.428571428571429,9.214285714285714,11.285714285714286,2011,11,48,1
23218,1,1.0,1.0,24.0,5.285714285714286,10.0,11.464285714285714,2011,11,48,1
23219,36,8.0,11.0,12.0,4.571428571428571,6.571428571428571,8.535714285714286,2011,11,48,1
23220,8,13.0,12.0,1.0,12.714285714285714,21.0,17.035714285714285,2011,11,48,1
23221,12,9.0,40.0,12.0,11.285714285714286,28.714285714285715,22.392857142857142,2011,11,48,1
23223,4,1.0,12.0,12.0,17.428571428571427,13.857142857142858,15.642857142857142,2011,11,48,1
23225,5,1.0,7.0,24.0,40.142857142857146,29.571428571428573,26.214285714285715,2011,11,48,1
23226,8,3.0,10.0,3.0,7.142857142857143,12.214285714285714,11.642857142857142,2011,11,48,1
23227,6,1.0,26.0,24.0,12.428571428571429,16.642857142857142,17.035714285714285,2011,11,48,1
23228,3,26.0,1.0,1.0,10.0,12.214285714285714,17.714285714285715,2011,11,48,1
23229,9,8.0,112.0,39.0,18.0,21.714285714285715,18.5,2011,11,48,1
23231,25,25.0,50.0,25.0,25.0,32.142857142857146,36.607142857142854,2011,11,48,1
23234,33,1.0,3.0,39.0,10.142857142857142,10.714285714285714,12.928571428571429,2011,11,48,1
23236,2,51.0,1.0,6.0,13.142857142857142,17.857142857142858,14.214285714285714,2011,11,48,1
23237,4,12.0,6.0,12.0,13.714285714285714,10.285714285714286,8.642857142857142,2011,11,48,1
23239,3,1.0,6.0,3.0,5.857142857142857,5.785714285714286,4.857142857142857,2011,11,48,1
23240,10,62.0,20.0,51.0,22.714285714285715,25.071428571428573,23.642857142857142,2011,11,48,1
23241,21,12.0,29.0,3.0,9.0,10.857142857142858,9.75,2011,11,48,1
23242,7,10.0,1.0,12.0,6.857142857142857,6.785714285714286,6.892857142857143,2011,11,48,1
23243,165,2.0,5.0,10.0,6.285714285714286,12.142857142857142,12.892857142857142,2011,11,48,1
23245,43,29.0,18.0,27.0,23.714285714285715,26.714285714285715,28.428571428571427,2011,11,48,1
23247,35,19.0,20.0,29.0,6.285714285714286,13.571428571428571,29.464285714285715,2011,11,48,1
23249,1,12.0,6.0,6.0,11.285714285714286,15.142857142857142,12.285714285714286,2011,11,48,1
23250,14,24.0,24.0,12.0,16.0,14.928571428571429,17.892857142857142,2011,11,48,1
23251,1,1.0,12.0,2.0,19.285714285714285,18.214285714285715,19.535714285714285,2011,11,48,1
23252,4,1.0,12.0,2.0,4.0,5.357142857142857,4.321428571428571,2011,11,48,1
23254,5,13.0,144.0,1.0,8.285714285714286,18.071428571428573,12.107142857142858,2011,11,48,1
23255,5,1.0,3.0,8.0,2.857142857142857,12.642857142857142,8.821428571428571,2011,11,48,1
23256,4,8.0,5.0,11.0,7.285714285714286,8.428571428571429,15.0,2011,11,48,1
23263,33,55.0,65.0,28.0,45.285714285714285,49.214285714285715,43.857142857142854,2011,11,48,1
23264,38,11.0,21.0,29.0,21.714285714285715,24.642857142857142,25.5,2011,11,48,1
23265,14,9.0,58.0,14.0,20.428571428571427,29.714285714285715,26.071428571428573,2011,11,48,1
23266,29,17.0,18.0,37.0,26.428571428571427,27.928571428571427,27.857142857142858,2011,11,48,1
23267,3,27.0,50.0,20.0,13.714285714285714,18.285714285714285,16.0,2011,11,48,1
23269,7,19.0,1.0,6.0,8.142857142857142,14.642857142857142,13.607142857142858,2011,11,48,1
23270,7,13.0,35.0,24.0,12.857142857142858,11.785714285714286,11.357142857142858,2011,11,48,1
23272,2,3.0,12.0,12.0,4.0,8.071428571428571,10.142857142857142,2011,11,48,1
23273,5,6.0,12.0,20.0,9.0,10.714285714285714,10.357142857142858,2011,11,48,1
23274,4,7.0,1.0,12.0,14.714285714285714,10.357142857142858,16.071428571428573,2011,11,48,1
23275,18,12.0,44.0,12.0,61.857142857142854,53.285714285714285,55.714285714285715,2011,11,48,1
23280,10,12.0,12.0,1.0,10.857142857142858,11.285714285714286,10.392857142857142,2011,11,48,1
23281,8,1.0,1.0,12.0,4.571428571428571,5.0,5.392857142857143,2011,11,48,1
23282,22,7.0,1.0,2.0,6.142857142857143,6.285714285714286,6.5,2011,11,48,1
23283,1,1.0,3.0,5.0,5.857142857142857,4.214285714285714,5.642857142857143,2011,11,48,1
23284,10,6.0,6.0,53.0,27.142857142857142,25.5,27.392857142857142,2011,11,48,1
23285,2,6.0,2.0,21.0,2.857142857142857,4.357142857142857,8.035714285714286,2011,11,48,1
23286,1,3.0,19.0,16.0,3.857142857142857,13.428571428571429,12.464285714285714,2011,11,48,1
23287,2,3.0,1.0,1.0,9.142857142857142,6.071428571428571,8.464285714285714,2011,11,48,1
23288,1,3.0,3.0,1.0,4.857142857142857,12.428571428571429,10.214285714285714,2011,11,48,1
23289,3,4.0,24.0,22.0,5.571428571428571,10.714285714285714,11.035714285714286,2011,11,48,1
23290,4,19.0,24.0,9.0,26.857142857142858,20.214285714285715,18.5,2011,11,48,1
23291,1,1.0,13.0,16.0,6.285714285714286,8.571428571428571,10.0,2011,11,48,1
23292,2,4.0,38.0,1.0,18.0,17.5,12.035714285714286,2011,11,48,1
23293,110,53.0,73.0,24.0,48.714285714285715,75.85714285714286,59.464285714285715,2011,11,48,1
23294,22,8.0,55.0,20.0,15.428571428571429,25.714285714285715,27.428571428571427,2011,11,48,1
23295,30,65.0,26.0,38.0,42.857142857142854,40.785714285714285,37.42857142857143,2011,11,48,1
23296,64,153.0,30.0,8.0,45.57142857142857,45.0,35.0,2011,11,48,1
23298,13,327.0,3.0,26.0,66.28571428571429,42.92857142857143,31.75,2011,11,48,1
23299,2,1.0,2.0,6.0,1.5714285714285714,1.7857142857142858,3.892857142857143,2011,11,48,1
23300,56,2.0,51.0,16.0,47.42857142857143,64.78571428571429,53.892857142857146,2011,11,48,1
23301,113,36.0,56.0,30.0,80.14285714285714,111.57142857142857,94.42857142857143,2011,11,48,1
23306,2,1.0,5.0,1.0,2.142857142857143,3.357142857142857,7.214285714285714,2011,11,48,1
23307,7,6.0,92.0,37.0,34.714285714285715,34.5,37.17857142857143,2011,11,48,1
23308,3,27.0,24.0,11.0,7.714285714285714,10.714285714285714,25.357142857142858,2011,11,48,1
23309,248,2.0,44.0,7.0,26.571428571428573,38.285714285714285,56.5,2011,11,48,1
23310,34,41.0,108.0,180.0,115.71428571428571,107.5,88.57142857142857,2011,11,48,1
23311,21,24.0,28.0,39.0,20.0,29.928571428571427,33.5,2011,11,48,1
23312,21,9.0,24.0,8.0,7.285714285714286,16.714285714285715,15.642857142857142,2011,11,48,1
23313,59,43.0,46.0,11.0,27.714285714285715,48.0,44.464285714285715,2011,11,48,1
23314,9,1.0,2.0,2.0,1.8571428571428572,2.5,3.107142857142857,2011,11,48,1
23315,1,1.0,2.0,24.0,1.5714285714285714,3.642857142857143,3.7857142857142856,2011,11,48,1
23316,1,2.0,8.0,14.0,2.5714285714285716,2.9285714285714284,3.25,2011,11,48,1
23317,1,4.0,2.0,12.0,2.2857142857142856,3.7142857142857144,3.5,2011,11,48,1
23318,83,28.0,152.0,14.0,36.714285714285715,40.857142857142854,47.535714285714285,2011,11,48,1
23319,110,8.0,7.0,18.0,25.142857142857142,35.42857142857143,49.0,2011,11,48,1
23320,54,10.0,25.0,26.0,18.285714285714285,21.714285714285715,29.678571428571427,2011,11,48,1
23321,36,47.0,34.0,34.0,44.857142857142854,51.357142857142854,54.75,2011,11,48,1
23322,27,42.0,34.0,14.0,30.142857142857142,27.5,31.428571428571427,2011,11,48,1
23323,12,24.0,21.0,21.0,22.0,20.285714285714285,20.75,2011,11,48,1
23326,4,48.0,96.0,51.0,24.571428571428573,46.214285714285715,53.607142857142854,2011,11,48,1
23328,38,32.0,8.0,42.0,46.0,43.357142857142854,34.25,2011,11,48,1
23329,15,1.0,13.0,25.0,19.428571428571427,19.714285714285715,21.607142857142858,2011,11,48,1
23330,16,20.0,24.0,12.0,35.285714285714285,30.571428571428573,24.785714285714285,2011,11,48,1
23331,58,25.0,13.0,1.0,27.571428571428573,17.642857142857142,18.0,2011,11,48,1
23332,10,1.0,25.0,23.0,20.857142857142858,23.857142857142858,23.607142857142858,2011,11,48,1
23333,35,24.0,27.0,28.0,32.142857142857146,31.142857142857142,29.857142857142858,2011,11,48,1
23334,46,7.0,15.0,10.0,15.0,25.642857142857142,20.714285714285715,2011,11,48,1
23335,1,3.0,12.0,12.0,3.2857142857142856,3.857142857142857,4.642857142857143,2011,11,48,1
23336,2,1.0,7.0,18.0,1.4285714285714286,1.8571428571428572,3.857142857142857,2011,11,48,1
23337,1,1.0,1.0,2.0,3.2857142857142856,4.285714285714286,4.142857142857143,2011,11,48,1
23338,12,1.0,13.0,6.0,5.0,4.785714285714286,4.321428571428571,2011,11,48,1
23339,12,1.0,3.0,1.0,1.7142857142857142,2.2142857142857144,2.642857142857143,2011,11,48,1
23340,17,15.0,18.0,6.0,10.142857142857142,10.5,25.607142857142858,2011,11,48,1
23341,1,2.0,2.0,5.0,1.8571428571428572,1.9285714285714286,3.1785714285714284,2011,11,48,1
23342,1,14.0,1.0,2.0,4.0,3.7142857142857144,3.1785714285714284,2011,11,48,1
23343,194,18.0,25.0,81.0,42.57142857142857,62.07142857142857,77.53571428571429,2011,11,48,1
